title,reviews
Deep One Tuck Sweat Pants [Grey],다리가 좀 짧으신 분들은 한사이즈 작게 시키시는게 좋을거같습니다..ㅎㅎ
Deep One Tuck Sweat Pants [Grey],진짜 어디에나 잘 어울리는 간편하고 멋 부릴수 있는 바지라고 생각합니다!! 강추에요!!
Deep One Tuck Sweat Pants [Grey],핏은 너무 예쁜데 생각보다 두꺼워서 여름에 못 입을 것 같아요
Deep One Tuck Sweat Pants [Grey],펑퍼짐한게 아주 입기 너무 편해요 맨날 입습니다
Deep One Tuck Sweat Pants [Grey],여름에 입긴 덥지만 봄가을겨울엔 입어도 될 정도로 실용적이에요
Deep One Tuck Sweat Pants [Grey],좋습니다 한여름엔 살짝 더울 것 같네요 그래도 만족
Deep One Tuck Sweat Pants [Grey],이 옷은 엄청 되게 편하네요 근데 단점은 좀 길어가지고 밑단이 드러워질수이써
Deep One Tuck Sweat Pants [Grey],핏도 이쁘고 전투용으로 막 입기 완전 좋습니다요
Deep One Tuck Sweat Pants [Grey],일반용보다 여름용이 훨신 가볍고 보기보단 시원하네요
Deep One Tuck Sweat Pants [Grey],생각보다 커서 살짝 고민됐는데 그래도 입다보니 편하고 맘에 듭니다 !
Deep One Tuck Sweat Pants [Grey],너무 좋아용용 가리가리 용 치킨 가리 용 마리마리
Deep One Tuck Sweat Pants [Grey],프리 사이즈 진짜 길어요 근데 전 어차피 길게 입어서 ㅎ
Deep One Tuck Sweat Pants [Grey],"여름용이랑 일반이랑 그렇게 큰 차이는 없는 거 같아요
핏 이쁘네요ㅔ"
Deep One Tuck Sweat Pants [Grey],"진짜로 입어보고 너무 좋아서 여자친구 선물하고 후기작성함
156 모델같은 여자친구한테 아주 조금은 길지만 너무 사랑스러웠음
키156은 뻥일지도 모른다는 생각을함"
Deep One Tuck Sweat Pants [Grey],기장 사이즈 다 정말 좋구 핏도 너무 이뻐요 강추합니다
Deep One Tuck Sweat Pants [Grey],통이 정말 펄럭 펄럭임 키작난 이런거 잘 안어울리는듯.. 코디아이템이 부족한건가 ㅇㅁㅇ;
