title,reviews
1461 3홀 모노 블랙 14345001,"디자인 예뻐요
기존에 신던거 보다 밑창이
딱딱한 편이에요"
1461 3홀 모노 블랙 14345001,"매장가서 시착해보고 샀어요 원래 240 신는데, 이건 240은 좀 헐떡이고 230이 완전 딱맞아서 고민했슴다 그치만 딱맞으면 나중에 아플거같아서 그냥 원래 신던 240으로 샀어요"
1461 3홀 모노 블랙 14345001,역시나 처음은 딱딱하네요 조금 여유있게 구매하는 게 좋을듯!
1461 3홀 모노 블랙 14345001,닥터마틴 더비슈즈가 필요해서 샀는데 매장에서 몇번 신어보긴 했지만 사이즈가 딱 맞네요. 원래 280부터 290까지 왔다 갔다 해서 회사마다 사이즈가 다 달라 헷갈리는데 잘 산것 같아요. 옐로우 스티치 있는 모델이 발등도 높고 발볼이 좀 넓었던것 같아서 샀어요.
1461 3홀 모노 블랙 14345001,"사이즈 애매하다 싶으면 무조건 크게 가야됩니다.

운동화 275 신으면 무조건 280 가야됩니다 신발 작아요"
1461 3홀 모노 블랙 14345001,색상 너무 이쁨. 발도 생각보다 불편하지 않음. 코디하기 너무 편함:)
1461 3홀 모노 블랙 14345001,"한 사이즈 업해서 신으시는걸 추천합니다!
많이 딱딱해요"
1461 3홀 모노 블랙 14345001,"명불허전 더비입니다
아직 신지는않았습니다 잘신겠습니다"
1461 3홀 모노 블랙 14345001,닥마의 악명을 이번에도 이겨낸다 기본템으로 굿
1461 3홀 모노 블랙 14345001,믿고사는 닥터마틴! 엄청 편한 느낌은 아니지만 로퍼치고 편안한 편입니다. 강추!
1461 3홀 모노 블랙 14345001,선물용으로 사서 줬는데 오래 길들여야 될 것같이요 마치 군화 신교대에서 받은느낌
1461 3홀 모노 블랙 14345001,깔끔하고 이쁩니다~착화감은 딱딱한편이라 적응이 필요하겠고 사이즈는 정사이즈 편하고 좋네용
1461 3홀 모노 블랙 14345001,배송이 빠르고 동생 생일선물로 사줬는데 너무 좋아하네요~~
1461 3홀 모노 블랙 14345001,신발 너무 귀엽고 딱 초콜릿 색상에 오래 신어도 예쁠 구두입니다
1461 3홀 모노 블랙 14345001,사이즈 생각보다 널널하네요 ㅎ 보통 정사이즈 워커나 로퍼들보단 널널합니다. 처음 뒷축 살짝 까지는데 금방 익숙해지네용 이뻐여-!!
1461 3홀 모노 블랙 14345001,미니멀한 감성 내기에 너무 좋은 더비슈즈인거 같아요 ㅎㅎ
1461 3홀 모노 블랙 14345001,디자인은 너무 예쁜데 엄청 딱딱해서 길들이는 동안은 고생 좀 할 것 같아요
